x,y,z,t
3.8336,-0.599151,0.0841655,369.96
3.83856,-0.561951,0.0845928,369.97
3.84315,-0.524629,0.0850161,369.98
3.84735,-0.487188,0.0854354,369.99
3.85118,-0.449632,0.0858504,370
3.85463,-0.411964,0.0862609,370.01
3.8577,-0.374188,0.0866667,370.02
3.86038,-0.336308,0.0870675,370.03
3.86268,-0.298327,0.0874632,370.04
3.8646,-0.260249,0.0878535,370.05
3.86613,-0.222078,0.0882382,370.06
3.86727,-0.183816,0.0886171,370.07
3.86803,-0.145469,0.0889899,370.08
3.8684,-0.107039,0.0893565,370.09
3.86838,-0.0685299,0.0897165,370.1
3.86798,-0.0299463,0.0900699,370.11
3.86718,0.00870861,0.0904163,370.12
3.866,0.0474309,0.0907555,370.13
3.86442,0.086217,0.0910873,370.14
3.86245,0.125063,0.0914114,370.15
3.86009,0.163965,0.0917277,370.16
3.85734,0.202919,0.0920359,370.17
3.85419,0.241922,0.0923358,370.18
3.85065,0.280969,0.0926272,370.19
3.84672,0.320058,0.0929097,370.2
3.84239,0.359183,0.0931833,370.21
3.83767,0.398341,0.0934477,370.22
3.83255,0.437528,0.0937026,370.23
3.82705,0.476741,0.0939479,370.24
3.82114,0.515975,0.0941834,370.25
3.81484,0.555226,0.0944087,370.26
3.80815,0.594491,0.0946238,370.27
3.80106,0.633766,0.0948284,370.28
3.79358,0.673046,0.0950223,370.29
3.7857,0.712328,0.0952053,370.3
3.77743,0.751608,0.0953772,370.31
3.76876,0.790882,0.0955378,370.32
3.7597,0.830145,0.095687,370.33
3.75024,0.869395,0.0958245,370.34
3.74039,0.908627,0.0959502,370.35
3.73015,0.947836,0.096064,370.36
3.71952,0.98702,0.0961655,370.37
3.70849,1.02617,0.0962548,370.38
3.69707,1.06529,0.0963316,370.39
3.68525,1.10437,0.0963959,370.4
3.67305,1.14341,0.0964473,370.41
3.66046,1.18241,0.0964859,370.42
3.64747,1.22135,0.0965115,370.43
3.6341,1.26024,0.096524,370.44
3.62034,1.29907,0.0965233,370.45
3.60619,1.33784,0.0965093,370.46
3.59165,1.37655,0.0964819,370.47
3.57673,1.41518,0.0964409,370.48
3.56142,1.45374,0.0963864,370.49
3.54573,1.49222,0.0963183,370.5
3.52965,1.53062,0.0962365,370.51
3.51319,1.56894,0.096141,370.52
3.49635,1.60716,0.0960316,370.53
3.47913,1.64529,0.0959085,370.54
3.46152,1.68332,0.0957716,370.55
3.44354,1.72125,0.0956209,370.56
3.42519,1.75908,0.0954563,370.57
3.40645,1.79679,0.095278,370.58
3.38735,1.83439,0.0950859,370.59
3.36787,1.87188,0.09488,370.6
3.34801,1.90924,0.0946604,370.61
3.32779,1.94647,0.0944272,370.62
3.30719,1.98358,0.0941804,370.63
3.28623,2.02055,0.0939201,370.64
3.26491,2.05738,0.0936464,370.65
3.24321,2.09407,0.0933594,370.66
3.22116,2.13062,0.0930592,370.67
3.19874,2.16702,0.0927459,370.68
3.17596,2.20326,0.0924196,370.69
3.15283,2.23935,0.0920805,370.7
3.12933,2.27528,0.0917287,370.71
3.10549,2.31104,0.0913645,370.72
3.08129,2.34663,0.0909879,370.73
3.05674,2.38205,0.0905991,370.74
3.03183,2.41729,0.0901984,370.75
3.00659,2.45235,0.0897859,370.76
2.98099,2.48723,0.0893619,370.77
2.95506,2.52192,0.0889265,370.78
2.92878,2.55642,0.08848,370.79
2.90216,2.59072,0.0880226,370.8
2.8752,2.62482,0.0875546,370.81
2.84791,2.65872,0.0870762,370.82
2.82029,2.69241,0.0865877,370.83
2.79233,2.7259,0.0860893,370.84
2.76405,2.75916,0.0855814,370.85
2.73544,2.79221,0.0850642,370.86
2.7065,2.82504,0.0845379,370.87
2.67725,2.85764,0.084003,370.88
2.64767,2.89001,0.0834596,370.89
2.61778,2.92215,0.0829082,370.9
2.58757,2.95406,0.0823489,370.91
2.55705,2.98572,0.0817822,370.92
2.52622,3.01714,0.0812083,370.93
2.49508,3.04831,0.0806275,370.94
2.46364,3.07923,0.0800403,370.95
2.4319,3.1099,0.0794469,370.96
2.39986,3.14031,0.0788476,370.97
2.36752,3.17046,0.0782428,370.98
2.33488,3.20034,0.0776329,370.99
2.30196,3.22996,0.0770181,371
2.26875,3.2593,0.0763988,371.01
2.23525,3.28837,0.0757753,371.02
2.20146,3.31716,0.075148,371.03
2.1674,3.34566,0.0745173,371.04
2.13306,3.37389,0.0738833,371.05
2.09845,3.40182,0.0732466,371.06
2.06356,3.42946,0.0726074,371.07
2.02841,3.45681,0.0719661,371.08
1.99299,3.48385,0.0713229,371.09
1.9573,3.5106,0.0706783,371.1
1.92136,3.53704,0.0700325,371.11
1.88516,3.56318,0.0693858,371.12
1.84871,3.589,0.0687387,371.13
1.81201,3.6145,0.0680913,371.14
1.77506,3.63969,0.067444,371.15
1.73787,3.66456,0.0667971,371.16
1.70043,3.68911,0.0661509,371.17
1.66276,3.71333,0.0655057,371.18
1.62486,3.73722,0.0648618,371.19
1.58672,3.76077,0.0642194,371.2
1.54836,3.78399,0.0635788,371.21
1.50977,3.80687,0.0629404,371.22
1.47097,3.82942,0.0623042,371.23
1.43194,3.85161,0.0616707,371.24
1.3927,3.87346,0.06104,371.25
1.35325,3.89496,0.0604124,371.26
1.31359,3.9161,0.0597881,371.27
1.27373,3.93689,0.0591674,371.28
1.23367,3.95732,0.0585504,371.29
1.19342,3.9774,0.0579374,371.3
1.15297,3.9971,0.0573285,371.31
1.11233,4.01644,0.0567239,371.32
1.07151,4.03541,0.0561239,371.33
1.0305,4.05401,0.0555286,371.34
0.989318,4.07224,0.0549382,371.35
0.947959,4.09009,0.0543527,371.36
0.90643,4.10756,0.0537725,371.37
0.864734,4.12465,0.0531975,371.38
0.822874,4.14135,0.052628,371.39
0.780856,4.15767,0.0520641,371.4
0.738681,4.1736,0.0515059,371.41
0.696355,4.18913,0.0509534,371.42
0.653881,4.20428,0.0504068,371.43
0.611262,4.21903,0.0498663,371.44
0.568504,4.23338,0.0493317,371.45
0.525609,4.24733,0.0488034,371.46
0.482583,4.26088,0.0482812,371.47
0.439427,4.27403,0.0477653,371.48
0.396148,4.28676,0.0472558,371.49
0.352748,4.2991,0.0467526,371.5
0.309232,4.31102,0.0462558,371.51
0.265604,4.32252,0.0457655,371.52
0.221868,4.33362,0.0452817,371.53
0.178028,4.34429,0.0448043,371.54
0.134087,4.35455,0.0443335,371.55
0.0900513,4.36439,0.0438692,371.56
0.0459236,4.37381,0.0434114,371.57
0.00170826,4.38281,0.0429602,371.58
-0.0425904,4.39138,0.0425154,371.59
-0.0869682,4.39952,0.0420772,371.6
-0.131421,4.40724,0.0416454,371.61
-0.175944,4.41452,0.0412201,371.62
-0.220534,4.42137,0.0408013,371.63
-0.265186,4.42779,0.0403888,371.64
-0.309897,4.43378,0.0399827,371.65
-0.35466,4.43933,0.039583,371.66
-0.399473,4.44444,0.0391895,371.67
-0.444332,4.44912,0.0388022,371.68
-0.48923,4.45335,0.0384212,371.69
-0.534166,4.45715,0.0380463,371.7
-0.579133,4.4605,0.0376774,371.71
-0.624128,4.46341,0.0373146,371.72
-0.669146,4.46587,0.0369578,371.73
-0.714183,4.46789,0.0366068,371.74
-0.759234,4.46946,0.0362617,371.75
-0.804296,4.47058,0.0359223,371.76
-0.849363,4.47125,0.0355887,371.77
-0.894431,4.47148,0.0352607,371.78
-0.939496,4.47125,0.0349382,371.79
-0.984553,4.47057,0.0346212,371.8
-1.0296,4.46944,0.0343096,371.81
-1.07463,4.46786,0.0340034,371.82
-1.11963,4.46582,0.0337024,371.83
-1.16462,4.46333,0.0334066,371.84
-1.20957,4.46038,0.0331159,371.85
-1.25448,4.45698,0.0328302,371.86
-1.29936,4.45312,0.0325495,371.87
-1.3442,4.4488,0.0322737,371.88
-1.38898,4.44403,0.0320026,371.89
-1.43372,4.4388,0.0317363,371.9
-1.47839,4.43311,0.0314747,371.91
-1.52301,4.42696,0.0312176,371.92
-1.56755,4.42036,0.0309649,371.93
-1.61203,4.41329,0.0307167,371.94
-1.65643,4.40577,0.0304729,371.95
-1.70075,4.39779,0.0302333,371.96
-1.74499,4.38935,0.0299979,371.97
-1.78914,4.38045,0.0297666,371.98
-1.83319,4.37109,0.0295393,371.99
-1.87715,4.36127,0.0293161,372
-1.921,4.35099,0.0290967,372.01
-1.96475,4.34025,0.0288811,372.02
-2.00838,4.32905,0.0286693,372.03
-2.0519,4.3174,0.0284612,372.04
-2.0953,4.30529,0.0282567,372.05
-2.13857,4.29271,0.0280558,372.06
-2.18171,4.27969,0.0278584,372.07
-2.22472,4.2662,0.0276643,372.08
-2.26759,4.25226,0.0274737,372.09
-2.31031,4.23786,0.0272863,372.1
-2.35289,4.223,0.0271022,372.11
-2.39532,4.20769,0.0269213,372.12
-2.43758,4.19193,0.0267435,372.13
-2.47969,4.17571,0.0265687,372.14
-2.52163,4.15904,0.026397,372.15
-2.56339,4.14191,0.0262282,372.16
-2.60499,4.12434,0.0260623,372.17
-2.6464,4.10631,0.0258992,372.18
-2.68763,4.08783,0.025739,372.19
-2.72867,4.06891,0.0255814,372.2
-2.76952,4.04954,0.0254266,372.21
-2.81017,4.02972,0.0252744,372.22
-2.85062,4.00945,0.0251248,372.23
-2.89086,3.98874,0.0249777,372.24
-2.93089,3.96759,0.0248332,372.25
-2.97071,3.94599,0.0246911,372.26
-3.0103,3.92396,0.0245514,372.27
-3.04967,3.90148,0.0244141,372.28
-3.08882,3.87857,0.0242791,372.29
-3.12773,3.85522,0.0241464,372.3
-3.1664,3.83144,0.0240159,372.31
-3.20484,3.80722,0.0238877,372.32
-3.24303,3.78257,0.0237616,372.33
-3.28096,3.75749,0.0236376,372.34
-3.31865,3.73198,0.0235158,372.35
-3.35607,3.70605,0.023396,372.36
-3.39323,3.67969,0.0232783,372.37
-3.43013,3.6529,0.0231625,372.38
-3.46675,3.6257,0.0230487,372.39
-3.5031,3.59807,0.0229369,372.4
-3.53917,3.57003,0.0228269,372.41
-3.57496,3.54157,0.0227188,372.42
-3.61046,3.51269,0.0226126,372.43
-3.64566,3.48341,0.0225081,372.44
-3.68057,3.45372,0.0224055,372.45
-3.71518,3.42361,0.0223046,372.46
-3.74949,3.39311,0.0222054,372.47
-3.78349,3.3622,0.022108,372.48
-3.81718,3.33089,0.0220122,372.49
-3.85055,3.29918,0.0219181,372.5
-3.8836,3.26707,0.0218256,372.51
-3.91632,3.23458,0.0217347,372.52
-3.94872,3.20169,0.0216454,372.53
-3.98079,3.16841,0.0215577,372.54
-4.01252,3.13475,0.0214715,372.55
-4.04391,3.1007,0.0213869,372.56
-4.07496,3.06627,0.0213037,372.57
-4.10566,3.03147,0.021222,372.58
-4.13601,2.99628,0.0211418,372.59
-4.16601,2.96073,0.021063,372.6
-4.19565,2.92481,0.0209856,372.61
-4.22492,2.88852,0.0209096,372.62
-4.25383,2.85186,0.0208351,372.63
-4.28238,2.81485,0.0207619,372.64
-4.31055,2.77748,0.02069,372.65
-4.33834,2.73975,0.0206195,372.66
-4.36575,2.70167,0.0205503,372.67
-4.39278,2.66324,0.0204824,372.68
-4.41942,2.62447,0.0204158,372.69
-4.44568,2.58535,0.0203505,372.7
-4.47154,2.5459,0.0202864,372.71
-4.497,2.50611,0.0202236,372.72
-4.52206,2.46598,0.020162,372.73
-4.54672,2.42553,0.0201016,372.74
-4.57097,2.38475,0.0200425,372.75
-4.59482,2.34365,0.0199845,372.76
-4.61825,2.30223,0.0199277,372.77
-4.64126,2.2605,0.0198721,372.78
-4.66385,2.21845,0.0198177,372.79
-4.68602,2.17609,0.0197644,372.8
-4.70777,2.13343,0.0197122,372.81
-4.72909,2.09047,0.0196612,372.82
-4.74997,2.04722,0.0196112,372.83
-4.77042,2.00366,0.0195624,372.84
-4.79043,1.95982,0.0195147,372.85
-4.81001,1.9157,0.0194681,372.86
-4.82914,1.87129,0.0194225,372.87
-4.84782,1.8266,0.019378,372.88
-4.86606,1.78164,0.0193346,372.89
-4.88384,1.73641,0.0192922,372.9
-4.90117,1.69091,0.0192509,372.91
-4.91804,1.64515,0.0192106,372.92
-4.93445,1.59913,0.0191713,372.93
-4.95041,1.55286,0.019133,372.94
-4.96589,1.50633,0.0190958,372.95
-4.98091,1.45957,0.0190596,372.96
-4.99547,1.41256,0.0190243,372.97
-5.00955,1.36531,0.0189901,372.98
-5.02315,1.31783,0.0189568,372.99
-5.03628,1.27012,0.0189245,373
-5.04893,1.22218,0.0188932,373.01
-5.0611,1.17403,0.0188629,373.02
-5.07279,1.12566,0.0188335,373.03
-5.08399,1.07708,0.0188051,373.04
-5.0947,1.02829,0.0187776,373.05
-5.10493,0.979299,0.0187511,373.06
-5.11467,0.93011,0.0187255,373.07
-5.12391,0.880728,0.0187009,373.08
-5.13265,0.831156,0.0186772,373.09
-5.1409,0.781401,0.0186544,373.1
-5.14865,0.731465,0.0186326,373.11
-5.1559,0.681355,0.0186117,373.12
-5.16265,0.631074,0.0185917,373.13
-5.1689,0.580628,0.0185726,373.14
-5.17464,0.530021,0.0185544,373.15
-5.17987,0.479257,0.0185371,373.16
-5.18459,0.428342,0.0185208,373.17
-5.1888,0.37728,0.0185053,373.18
-5.19251,0.326076,0.0184907,373.19
-5.1957,0.274736,0.0184771,373.2
-5.19837,0.223263,0.0184643,373.21
-5.20053,0.171663,0.0184525,373.22
-5.20217,0.119941,0.0184415,373.23
-5.2033,0.0681011,0.0184314,373.24
-5.2039,0.0161489,0.0184222,373.25
-5.20399,-0.0359107,0.0184139,373.26
-5.20355,-0.0880728,0.0184065,373.27
-5.20259,-0.140332,0.0184,373.28
-5.20111,-0.192684,0.0183944,373.29
-5.19911,-0.245124,0.0183896,373.3
-5.19658,-0.297645,0.0183858,373.31
-5.19352,-0.350244,0.0183828,373.32
-5.18994,-0.402915,0.0183807,373.33
-5.18583,-0.455653,0.0183795,373.34
-5.1812,-0.508453,0.0183792,373.35
-5.17603,-0.561309,0.0183797,373.36
-5.17034,-0.614217,0.0183812,373.37
-5.16411,-0.667171,0.0183835,373.38
-5.15736,-0.720166,0.0183868,373.39
-5.15008,-0.773197,0.0183909,373.4
-5.14226,-0.826259,0.0183959,373.41
-5.13392,-0.879345,0.0184018,373.42
-5.12505,-0.932453,0.0184086,373.43
-5.11564,-0.985574,0.0184164,373.44
-5.1057,-1.03871,0.018425,373.45
-5.09523,-1.09184,0.0184345,373.46
-5.08423,-1.14498,0.0184449,373.47
-5.0727,-1.1981,0.0184562,373.48
-5.06064,-1.25122,0.0184684,373.49
-5.04805,-1.30432,0.0184815,373.5
-5.03492,-1.3574,0.0184956,373.51
-5.02127,-1.41045,0.0185106,373.52
-5.00709,-1.46346,0.0185265,373.53
-4.99237,-1.51644,0.0185433,373.54
-4.97713,-1.56937,0.018561,373.55
-4.96136,-1.62226,0.0185797,373.56
-4.94505,-1.67509,0.0185993,373.57
-4.92823,-1.72786,0.0186199,373.58
-4.91087,-1.78056,0.0186414,373.59
-4.89299,-1.8332,0.0186639,373.6
-4.87458,-1.88575,0.0186873,373.61
-4.85565,-1.93823,0.0187117,373.62
-4.83619,-1.99062,0.018737,373.63
-4.81621,-2.04291,0.0187633,373.64
-4.79571,-2.09511,0.0187906,373.65
-4.77468,-2.14721,0.0188189,373.66
-4.75314,-2.19919,0.0188482,373.67
-4.73108,-2.25106,0.0188785,373.68
-4.7085,-2.30282,0.0189097,373.69
-4.6854,-2.35444,0.018942,373.7
-4.66179,-2.40594,0.0189753,373.71
-4.63766,-2.4573,0.0190097,373.72
-4.61302,-2.50852,0.019045,373.73
-4.58787,-2.55959,0.0190814,373.74
-4.56221,-2.61051,0.0191189,373.75
-4.53604,-2.66128,0.0191574,373.76
-4.50937,-2.71188,0.019197,373.77
-4.48219,-2.76231,0.0192376,373.78
-4.45451,-2.81257,0.0192793,373.79
-4.42633,-2.86265,0.0193222,373.8
-4.39764,-2.91255,0.0193661,373.81
-4.36846,-2.96225,0.0194111,373.82
-4.33879,-3.01176,0.0194573,373.83
-4.30862,-3.06107,0.0195046,373.84
-4.27796,-3.11018,0.019553,373.85
-4.24681,-3.15907,0.0196026,373.86
-4.21517,-3.20775,0.0196534,373.87
-4.18304,-3.2562,0.0197053,373.88
-4.15044,-3.30443,0.0197584,373.89
-4.11735,-3.35243,0.0198127,373.9
-4.08379,-3.40019,0.0198682,373.91
-4.04975,-3.4477,0.019925,373.92
-4.01523,-3.49497,0.019983,373.93
-3.98025,-3.54199,0.0200422,373.94
-3.94479,-3.58874,0.0201027,373.95
-3.90888,-3.63523,0.0201645,373.96
-3.87249,-3.68146,0.0202275,373.97
-3.83565,-3.72741,0.0202919,373.98
-3.79835,-3.77308,0.0203576,373.99
-3.7606,-3.81847,0.0204247,374
-3.72239,-3.86356,0.020493,374.01
-3.68374,-3.90837,0.0205628,374.02
-3.64464,-3.95287,0.0206339,374.03
-3.60509,-3.99707,0.0207065,374.04
-3.56511,-4.04096,0.0207804,374.05
-3.52469,-4.08453,0.0208558,374.06
-3.48384,-4.12779,0.0209327,374.07
-3.44256,-4.17072,0.021011,374.08
-3.40085,-4.21332,0.0210908,374.09
-3.35871,-4.25559,0.0211721,374.1
-3.31616,-4.29752,0.021255,374.11
-3.27319,-4.3391,0.0213393,374.12
-3.2298,-4.38033,0.0214253,374.13
-3.18601,-4.42122,0.0215129,374.14
-3.14181,-4.46174,0.0216021,374.15
-3.09721,-4.5019,0.0216929,374.16
-3.05221,-4.54169,0.0217853,374.17
-3.00681,-4.58111,0.0218795,374.18
-2.96103,-4.62015,0.0219753,374.19
-2.91485,-4.65881,0.0220729,374.2
-2.86829,-4.69708,0.0221722,374.21
-2.82135,-4.73496,0.0222733,374.22
-2.77404,-4.77244,0.0223763,374.23
-2.72635,-4.80953,0.022481,374.24
-2.6783,-4.84621,0.0225876,374.25
-2.62988,-4.88248,0.0226961,374.26
-2.58111,-4.91833,0.0228065,374.27
-2.53197,-4.95377,0.0229189,374.28
-2.48249,-4.98879,0.0230332,374.29
-2.43266,-5.02337,0.0231495,374.3
-2.38249,-5.05753,0.0232678,374.31
-2.33198,-5.09125,0.0233883,374.32
-2.28113,-5.12453,0.0235108,374.33
-2.22996,-5.15737,0.0236354,374.34
-2.17846,-5.18976,0.0237622,374.35
-2.12664,-5.2217,0.0238912,374.36
-2.0745,-5.25318,0.0240225,374.37
-2.02206,-5.2842,0.024156,374.38
-1.9693,-5.31476,0.0242918,374.39
-1.91625,-5.34484,0.02443,374.4
-1.8629,-5.37446,0.0245705,374.41
-1.80925,-5.4036,0.0247135,374.42
-1.75532,-5.43226,0.0248589,374.43
-1.70111,-5.46043,0.0250069,374.44
-1.64661,-5.48812,0.0251574,374.45
-1.59185,-5.51532,0.0253105,374.46
-1.53682,-5.54202,0.0254662,374.47
-1.48152,-5.56822,0.0256246,374.48
-1.42597,-5.59392,0.0257857,374.49
-1.37016,-5.61911,0.0259497,374.5
-1.3141,-5.6438,0.0261164,374.51
-1.25781,-5.66797,0.026286,374.52
-1.20127,-5.69163,0.0264586,374.53
-1.14451,-5.71476,0.0266341,374.54
-1.08751,-5.73737,0.0268126,374.55
-1.0303,-5.75946,0.0269943,374.56
-0.972864,-5.78102,0.0271791,374.57
-0.915221,-5.80204,0.027367,374.58
-0.857372,-5.82253,0.0275583,374.59
-0.799323,-5.84248,0.0277529,374.6
-0.74108,-5.86188,0.0279508,374.61
-0.682647,-5.88074,0.0281522,374.62
-0.62403,-5.89906,0.0283571,374.63
-0.565234,-5.91682,0.0285656,374.64
-0.506266,-5.93403,0.0287777,374.65
-0.447131,-5.95068,0.0289936,374.66
-0.387835,-5.96677,0.0292132,374.67
-0.328382,-5.9823,0.0294367,374.68
-0.268779,-5.99727,0.0296641,374.69
-0.209032,-6.01167,0.0298956,374.7
-0.149146,-6.0255,0.0301311,374.71
-0.0891264,-6.03875,0.0303708,374.72
-0.0289799,-6.05143,0.0306147,374.73
0.0312881,-6.06354,0.030863,374.74
0.0916716,-6.07506,0.0311157,374.75
0.152165,-6.086,0.0313729,374.76
0.212762,-6.09636,0.0316347,374.77
0.273458,-6.10613,0.0319012,374.78
0.334245,-6.11531,0.0321724,374.79
0.395118,-6.12391,0.0324486,374.8
0.456072,-6.13191,0.0327298,374.81
0.5171,-6.13931,0.033016,374.82
0.578196,-6.14612,0.0333074,374.83
0.639354,-6.15233,0.0336041,374.84
0.700569,-6.15794,0.0339063,374.85
0.761833,-6.16295,0.0342139,374.86
0.823141,-6.16736,0.0345272,374.87
0.884488,-6.17116,0.0348463,374.88
0.945865,-6.17435,0.0351712,374.89
1.00727,-6.17694,0.0355022,374.9
1.06869,-6.17891,0.0358392,374.91
1.13013,-6.18028,0.0361826,374.92
1.19157,-6.18103,0.0365323,374.93
1.25302,-6.18117,0.0368885,374.94
1.31446,-6.1807,0.0372515,374.95
1.37588,-6.17961,0.0376212,374.96
1.43729,-6.1779,0.037998,374.97
1.49868,-6.17557,0.0383818,374.98
1.56003,-6.17263,0.0387729,374.99
1.62135,-6.16906,0.0391715,375
1.68263,-6.16487,0.0395776,375.01
1.74386,-6.16007,0.0399916,375.02
1.80503,-6.15464,0.0404135,375.03
1.86614,-6.14858,0.0408435,375.04
1.92718,-6.14191,0.0412818,375.05
1.98815,-6.13461,0.0417285,375.06
2.04904,-6.12668,0.042184,375.07
2.10984,-6.11813,0.0426484,375.08
2.17055,-6.10896,0.0431218,375.09
2.23115,-6.09916,0.0436045,375.1
2.29165,-6.08873,0.0440967,375.11
2.35204,-6.07768,0.0445986,375.12
2.41231,-6.066,0.0451105,375.13
2.47246,-6.0537,0.0456325,375.14
2.53247,-6.04077,0.046165,375.15
2.59235,-6.02721,0.046708,375.16
2.65208,-6.01303,0.047262,375.17
2.71166,-5.99822,0.0478271,375.18
2.77109,-5.98279,0.0484036,375.19
2.83035,-5.96673,0.0489918,375.2
2.88944,-5.95005,0.0495919,375.21
2.94836,-5.93274,0.0502043,375.22
3.00709,-5.91481,0.0508291,375.23
3.06563,-5.89626,0.0514668,375.24
3.12398,-5.87709,0.0521176,375.25
3.18213,-5.85729,0.0527818,375.26
3.24007,-5.83687,0.0534597,375.27
3.2978,-5.81584,0.0541518,375.28
3.3553,-5.79418,0.0548582,375.29
3.41258,-5.77191,0.0555794,375.3
3.46963,-5.74902,0.0563156,375.31
3.52643,-5.72551,0.0570674,375.32
3.58299,-5.70139,0.057835,375.33
3.6393,-5.67666,0.0586188,375.34
3.69535,-5.65131,0.0594192,375.35
3.75114,-5.62536,0.0602366,375.36
3.80665,-5.59879,0.0610715,375.37
3.86189,-5.57162,0.0619242,375.38
3.91684,-5.54384,0.0627951,375.39
3.97151,-5.51546,0.0636849,375.4
4.02588,-5.48647,0.0645937,375.41
4.07994,-5.45689,0.0655223,375.42
4.1337,-5.4267,0.0664709,375.43
4.18715,-5.39592,0.0674402,375.44
4.24027,-5.36454,0.0684305,375.45
4.29307,-5.33257,0.0694425,375.46
4.34553,-5.30001,0.0704767,375.47
4.39766,-5.26686,0.0715335,375.48
4.44944,-5.23313,0.0726136,375.49
4.50086,-5.19881,0.0737176,375.5
4.55194,-5.16391,0.0748459,375.51
4.60264,-5.12843,0.0759992,375.52
4.65298,-5.09237,0.0771781,375.53
4.70294,-5.05574,0.0783833,375.54
4.75253,-5.01853,0.0796153,375.55
4.80172,-4.98076,0.0808748,375.56
4.85052,-4.94242,0.0821626,375.57
4.89892,-4.90352,0.0834792,375.58
4.94692,-4.86406,0.0848253,375.59
4.99451,-4.82404,0.0862018,375.6
5.04168,-4.78347,0.0876093,375.61
5.08842,-4.74234,0.0890485,375.62
5.13474,-4.70067,0.0905203,375.63
5.18062,-4.65845,0.0920255,375.64
5.22607,-4.61569,0.0935647,375.65
5.27106,-4.57239,0.0951389,375.66
5.31561,-4.52856,0.0967488,375.67
5.3597,-4.4842,0.0983954,375.68
5.40332,-4.43931,0.100079,375.69
5.44648,-4.39389,0.101802,375.7
5.48916,-4.34795,0.103564,375.71
5.53137,-4.3015,0.105365,375.72
5.57308,-4.25453,0.107209,375.73
5.61431,-4.20706,0.109094,375.74
5.65504,-4.15908,0.111022,375.75
5.69527,-4.11059,0.112994,375.76
5.73499,-4.06161,0.115012,375.77
5.7742,-4.01214,0.117075,375.78
5.81289,-3.96218,0.119186,375.79
5.85106,-3.91173,0.121344,375.8
5.8887,-3.86081,0.123553,375.81
5.9258,-3.8094,0.125811,375.82
5.96237,-3.75753,0.128121,375.83
5.99839,-3.70519,0.130484,375.84
6.03386,-3.65238,0.1329,375.85
6.06878,-3.59912,0.135372,375.86
6.10313,-3.54541,0.137899,375.87
6.13693,-3.49124,0.140484,375.88
6.17015,-3.43663,0.143127,375.89
6.20279,-3.38159,0.14583,375.9
6.23486,-3.32611,0.148594,375.91
6.26634,-3.2702,0.15142,375.92
6.29723,-3.21386,0.154309,375.93
6.32753,-3.15711,0.157264,375.94
6.35723,-3.09994,0.160284,375.95
6.38632,-3.04237,0.163371,375.96
6.41481,-2.98439,0.166527,375.97
6.44268,-2.92601,0.169752,375.98
6.46993,-2.86724,0.173048,375.99
6.49656,-2.80808,0.176417,376
6.52256,-2.74854,0.179859,376.01
6.54793,-2.68863,0.183376,376.02
6.57267,-2.62834,0.18697,376.03
6.59676,-2.56769,0.19064,376.04
6.62021,-2.50668,0.194389,376.05
6.643,-2.44531,0.198218,376.06
6.66515,-2.3836,0.202128,376.07
6.68663,-2.32155,0.20612,376.08
6.70745,-2.25916,0.210196,376.09
6.72761,-2.19644,0.214356,376.1
6.74709,-2.13339,0.218602,376.11
6.7659,-2.07003,0.222934,376.12
6.78404,-2.00636,0.227354,376.13
6.80148,-1.94238,0.231864,376.14
6.81824,-1.8781,0.236463,376.15
6.83431,-1.81353,0.241152,376.16
6.84969,-1.74867,0.245934,376.17
6.86437,-1.68353,0.250808,376.18
6.87834,-1.61812,0.255775,376.19
6.89161,-1.55244,0.260836,376.2
6.90417,-1.4865,0.265991,376.21
6.91602,-1.4203,0.271242,376.22
6.92715,-1.35386,0.276588,376.23
6.93757,-1.28718,0.28203,376.24
6.94726,-1.22026,0.287569,376.25
6.95622,-1.15311,0.293204,376.26
6.96445,-1.08575,0.298935,376.27
6.97195,-1.01817,0.304764,376.28
6.97872,-0.950385,0.310688,376.29
6.98475,-0.8824,0.316709,376.3
6.99003,-0.814222,0.322826,376.31
6.99457,-0.745858,0.329038,376.32
6.99837,-0.677316,0.335345,376.33
7.00141,-0.608603,0.341746,376.34
7.00371,-0.539725,0.34824,376.35
7.00524,-0.47069,0.354825,376.36
7.00602,-0.401505,0.361502,376.37
7.00604,-0.332178,0.368267,376.38
7.0053,-0.262715,0.375121,376.39
7.00379,-0.193125,0.38206,376.4
7.00152,-0.123415,0.389083,376.41
6.99848,-0.0535909,0.396187,376.42
6.99467,0.0163382,0.40337,376.43
6.99008,0.0863653,0.410631,376.44
6.98473,0.156483,0.417964,376.45
6.97859,0.226683,0.425369,376.46
6.97169,0.296959,0.432841,376.47
6.964,0.367302,0.440376,376.48
6.95553,0.437705,0.447972,376.49
6.94628,0.508161,0.455624,376.5
6.93626,0.578661,0.463327,376.51
6.92544,0.649198,0.471078,376.52
6.91385,0.719764,0.478871,376.53
6.90147,0.790352,0.486702,376.54
6.88831,0.860953,0.494565,376.55
6.87436,0.931559,0.502454,376.56
6.85963,1.00216,0.510364,376.57
6.84411,1.07276,0.518289,376.58
6.82781,1.14333,0.526221,376.59
6.81072,1.21388,0.534156,376.6
6.79285,1.2844,0.542085,376.61
6.77419,1.35488,0.550002,376.62
6.75475,1.4253,0.557899,376.63
6.73453,1.49567,0.565768,376.64
6.71352,1.56597,0.573602,376.65
6.69173,1.6362,0.581392,376.66
6.66917,1.70635,0.589131,376.67
6.64583,1.77641,0.596809,376.68
6.62171,1.84637,0.604418,376.69
